"collection_date" "reef" "Speed.cm.s." "Bearing.degrees." "Velocity.N.cm.s." "Velocity.E.cm.s." "Temperature.C." "Year" "Si.uM." "NO2.uM." "N.N.uM." "NO3.uM." "PO4.uM." "sample_ID" "bag_num" "sample_ID2" "Fragment_number" "Health" "Month" "Samp_trip" "joining_info" "order" "species" "time_Reef" "Genotype" "Cluster" "sampling_trip" "X" "colour_reef" "colour_genotype" "colour_reef_genotype" "colour_timepoint" "colour_timepoint_reef" "cluster_latitude" "cluster_longitude" "cluster_depth"
"97" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gML2_cl64_fr5_AH_2019-07-02" "bagnumber-1338" "apal_pr_gML2_cl64_fr5_AH_2019-07-02" "5" "AH" "July" "Trip_3" "ML2_Cluster_64_5_pr" 69 "apal" "3_pr" "ML2" 64 3 NA "greenyellow" "orangered" "slategrey" "maroon2" "slategrey" 24.9845404 -80.4165528 16.7
"98" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gML2_cl64_fr6_AH_2019-07-02" "bagnumber-1339" "apal_pr_gML2_cl64_fr6_AH_2019-07-02" "6" "AH" "July" "Trip_3" "ML2_Cluster_64_6_pr" 70 "apal" "3_pr" "ML2" 64 3 NA "greenyellow" "orangered" "slategrey" "maroon2" "slategrey" 24.9845404 -80.4165528 16.7
"99" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gML2_cl58_frB_AH_2019-07-02" "bagnumber-1340" "apal_pr_gML2_cl58_frB_AH_2019-07-02" "B" "AH" "July" "Trip_3" "ML2_Cluster_58_B_pr" 71 "apal" "3_pr" "ML2" 58 3 NA "greenyellow" "orangered" "slategrey" "maroon2" "slategrey" 24.9845308 -80.4165403 18.7
"100" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gML2_cl58_fr3_AH_2019-07-02" "bagnumber-1381" "apal_pr_gML2_cl58_fr3_AH_2019-07-02" "3" "AH" "July" "Trip_3" "ML2_Cluster_58_3_pr" 72 "apal" "3_pr" "ML2" 58 3 NA "greenyellow" "orangered" "slategrey" "maroon2" "slategrey" 24.9845308 -80.4165403 18.7
"101" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gML2_cl58_fr6_AH_2019-07-02" "bagnumber-1382" "apal_pr_gML2_cl58_fr6_AH_2019-07-02" "6" "AH" "July" "Trip_3" "ML2_Cluster_58_6_pr" 73 "apal" "3_pr" "ML2" 58 3 NA "greenyellow" "orangered" "slategrey" "maroon2" "slategrey" 24.9845308 -80.4165403 18.7
"102" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gHS1_cl112_fr3_AH_2019-07-02" "bagnumber-1400" "apal_pr_gHS1_cl112_fr3_AH_2019-07-02" "3" "AH" "July" "Trip_3" "HS1_Cluster_112_3_pr" 74 "apal" "3_pr" "HS1" 112 3 NA "greenyellow" "greenyellow" "black" "maroon2" "slategrey" 24.9845578 -80.4166775 16.8
"103" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gHS1_cl112_fr4_AH_2019-07-02" "bagnumber-1401" "apal_pr_gHS1_cl112_fr4_AH_2019-07-02" "4" "AH" "July" "Trip_3" "HS1_Cluster_112_4_pr" 75 "apal" "3_pr" "HS1" 112 3 NA "greenyellow" "greenyellow" "black" "maroon2" "slategrey" 24.9845578 -80.4166775 16.8
"104" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gHS1_cl112_fr6_AH_2019-07-02" "bagnumber-1402" "apal_pr_gHS1_cl112_fr6_AH_2019-07-02" "6" "AH" "July" "Trip_3" "HS1_Cluster_112_6_pr" 76 "apal" "3_pr" "HS1" 112 3 NA "greenyellow" "greenyellow" "black" "maroon2" "slategrey" 24.9845578 -80.4166775 16.8
"105" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gHS1_cl108_fr4_AH_2019-07-02" "bagnumber-1403" "apal_pr_gHS1_cl108_fr4_AH_2019-07-02" "4" "AH" "July" "Trip_3" "HS1_Cluster_108_4_pr" 77 "apal" "3_pr" "HS1" 108 3 NA "greenyellow" "greenyellow" "black" "maroon2" "slategrey" 24.9845645 -80.4166745 16.8
"106" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gHS1_cl108_fr5_AH_2019-07-02" "bagnumber-1404" "apal_pr_gHS1_cl108_fr5_AH_2019-07-02" "5" "AH" "July" "Trip_3" "HS1_Cluster_108_5_pr" 78 "apal" "3_pr" "HS1" 108 3 NA "greenyellow" "greenyellow" "black" "maroon2" "slategrey" 24.9845645 -80.4166745 16.8
"107" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gHS1_cl108_fr6_AH_2019-07-02" "bagnumber-1405" "apal_pr_gHS1_cl108_fr6_AH_2019-07-02" "6" "AH" "July" "Trip_3" "HS1_Cluster_108_6_pr" 79 "apal" "3_pr" "HS1" 108 3 NA "greenyellow" "greenyellow" "black" "maroon2" "slategrey" 24.9845645 -80.4166745 16.8
"108" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gHS1_cl106_fr6_AH_2019-07-02" "bagnumber-1406" "apal_pr_gHS1_cl106_fr6_AH_2019-07-02" "6" "AH" "July" "Trip_3" "HS1_Cluster_106_6_pr" 80 "apal" "3_pr" "HS1" 106 3 NA "greenyellow" "greenyellow" "black" "maroon2" "slategrey" 24.9845488 -80.416677 18.7
"109" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gHS1_cl106_fr3_AH_2019-07-02" "bagnumber-1407" "apal_pr_gHS1_cl106_fr3_AH_2019-07-02" "3" "AH" "July" "Trip_3" "HS1_Cluster_106_3_pr" 81 "apal" "3_pr" "HS1" 106 3 NA "greenyellow" "greenyellow" "black" "maroon2" "slategrey" 24.9845488 -80.416677 18.7
"110" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gHS1_cl106_fr4_AH_2019-07-02" "bagnumber-1408" "apal_pr_gHS1_cl106_fr4_AH_2019-07-02" "4" "AH" "July" "Trip_3" "HS1_Cluster_106_4_pr" 82 "apal" "3_pr" "HS1" 106 3 NA "greenyellow" "greenyellow" "black" "maroon2" "slategrey" 24.9845488 -80.416677 18.7
"111" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gHS1_cl106_fr5_AH_2019-07-02" "bagnumber-1409" "apal_pr_gHS1_cl106_fr5_AH_2019-07-02" "5" "AH" "July" "Trip_3" "HS1_Cluster_106_5_pr" 83 "apal" "3_pr" "HS1" 106 3 NA "greenyellow" "greenyellow" "black" "maroon2" "slategrey" 24.9845488 -80.416677 18.7
"112" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gCN4_cl103_fr4_AH_2019-07-02" "bagnumber-1413" "apal_pr_gCN4_cl103_fr4_AH_2019-07-02" "4" "AH" "July" "Trip_3" "CN4_Cluster_103_4_pr" 84 "apal" "3_pr" "CN4" 103 3 NA "greenyellow" "maroon2" "ivory3" "maroon2" "slategrey" 24.9845627 -80.4166609 15.7
"113" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gCN4_cl103_fr5_AH_2019-07-02" "bagnumber-1414" "apal_pr_gCN4_cl103_fr5_AH_2019-07-02" "5" "AH" "July" "Trip_3" "CN4_Cluster_103_5_pr" 85 "apal" "3_pr" "CN4" 103 3 NA "greenyellow" "maroon2" "ivory3" "maroon2" "slategrey" 24.9845627 -80.4166609 15.7
"114" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gCN4_cl103_fr7_AH_2019-07-02" "bagnumber-1415" "apal_pr_gCN4_cl103_fr7_AH_2019-07-02" "7" "AH" "July" "Trip_3" "CN4_Cluster_103_7_pr" 86 "apal" "3_pr" "CN4" 103 3 NA "greenyellow" "maroon2" "ivory3" "maroon2" "slategrey" 24.9845627 -80.4166609 15.7
"115" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gCN4_cl98_fr3_AH_2019-07-02" "bagnumber-1419" "apal_pr_gCN4_cl98_fr3_AH_2019-07-02" "3" "AH" "July" "Trip_3" "CN4_Cluster_98_3_pr" 87 "apal" "3_pr" "CN4" 98 3 NA "greenyellow" "maroon2" "ivory3" "maroon2" "slategrey" 24.9845608 -80.4166472 15.7
"116" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gCN4_cl98_fr4_AH_2019-07-02" "bagnumber-1420" "apal_pr_gCN4_cl98_fr4_AH_2019-07-02" "4" "AH" "July" "Trip_3" "CN4_Cluster_98_4_pr" 88 "apal" "3_pr" "CN4" 98 3 NA "greenyellow" "maroon2" "ivory3" "maroon2" "slategrey" 24.9845608 -80.4166472 15.7
"117" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gCN4_cl98_fr7_AH_2019-07-02" "bagnumber-1421" "apal_pr_gCN4_cl98_fr7_AH_2019-07-02" "7" "AH" "July" "Trip_3" "CN4_Cluster_98_7_pr" 89 "apal" "3_pr" "CN4" 98 3 NA "greenyellow" "maroon2" "ivory3" "maroon2" "slategrey" 24.9845608 -80.4166472 15.7
"118" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gCN2_cl81_fr3_AH_2019-07-02" "bagnumber-1422" "apal_pr_gCN2_cl81_fr3_AH_2019-07-02" "3" "AH" "July" "Trip_3" "CN2_Cluster_81_3_pr" 90 "apal" "3_pr" "CN2" 81 3 NA "greenyellow" "blue4" "maroon2" "maroon2" "slategrey" 24.9845614 -80.4165913 17.7
"119" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gCN2_cl81_fr4_AH_2019-07-02" "bagnumber-1423" "apal_pr_gCN2_cl81_fr4_AH_2019-07-02" "4" "AH" "July" "Trip_3" "CN2_Cluster_81_4_pr" 91 "apal" "3_pr" "CN2" 81 3 NA "greenyellow" "blue4" "maroon2" "maroon2" "slategrey" 24.9845614 -80.4165913 17.7
"120" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gCN2_cl81_fr6_AH_2019-07-02" "bagnumber-1424" "apal_pr_gCN2_cl81_fr6_AH_2019-07-02" "6" "AH" "July" "Trip_3" "CN2_Cluster_81_6_pr" 92 "apal" "3_pr" "CN2" 81 3 NA "greenyellow" "blue4" "maroon2" "maroon2" "slategrey" 24.9845614 -80.4165913 17.7
"121" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gCN2_cl79_fr3_AH_2019-07-02" "bagnumber-1425" "apal_pr_gCN2_cl79_fr3_AH_2019-07-02" "3" "AH" "July" "Trip_3" "CN2_Cluster_79_3_pr" 93 "apal" "3_pr" "CN2" 79 3 NA "greenyellow" "blue4" "maroon2" "maroon2" "slategrey" 24.9845458 -80.4165938 16.7
"122" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gCN2_cl79_fr4_AH_2019-07-02" "bagnumber-1426" "apal_pr_gCN2_cl79_fr4_AH_2019-07-02" "4" "AH" "July" "Trip_3" "CN2_Cluster_79_4_pr" 94 "apal" "3_pr" "CN2" 79 3 NA "greenyellow" "blue4" "maroon2" "maroon2" "slategrey" 24.9845458 -80.4165938 16.7
"123" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gCN2_cl79_fr6_AH_2019-07-02" "bagnumber-1427" "apal_pr_gCN2_cl79_fr6_AH_2019-07-02" "6" "AH" "July" "Trip_3" "CN2_Cluster_79_6_pr" 95 "apal" "3_pr" "CN2" 79 3 NA "greenyellow" "blue4" "maroon2" "maroon2" "slategrey" 24.9845458 -80.4165938 16.7
"124" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gCN2_cl75_fr3_AH_2019-07-02" "bagnumber-1431" "apal_pr_gCN2_cl75_fr3_AH_2019-07-02" "3" "AH" "July" "Trip_3" "CN2_Cluster_75_3_pr" 96 "apal" "3_pr" "CN2" 75 3 NA "greenyellow" "blue4" "maroon2" "maroon2" "slategrey" 24.984544 -80.4165801 15.7
"125" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gCN2_cl75_fr4_AH_2019-07-02" "bagnumber-1432" "apal_pr_gCN2_cl75_fr4_AH_2019-07-02" "4" "AH" "July" "Trip_3" "CN2_Cluster_75_4_pr" 97 "apal" "3_pr" "CN2" 75 3 NA "greenyellow" "blue4" "maroon2" "maroon2" "slategrey" 24.984544 -80.4165801 15.7
"126" "2-Jul-19" "pr" 7.31819444444444 189.297239583333 -2.22309027777778 -3.95930555555555 30.0948670138889 2019 0.5265 0.0215 1.5805 1.559 0.023 "apal_pr_gCN2_cl75_fr7_AH_2019-07-02" "bagnumber-1441" "apal_pr_gCN2_cl75_fr7_AH_2019-07-02" "7" "AH" "July" "Trip_3" "CN2_Cluster_75_7_pr" 98 "apal" "3_pr" "CN2" 75 3 NA "greenyellow" "blue4" "maroon2" "maroon2" "slategrey" 24.984544 -80.4165801 15.7
"127" "25-Sep-19" "cf" 3.98024305555556 172.184027777778 -1.77560763888889 -0.615329861111111 28.9559751736111 2019 0.0666666666666667 0.0333333333333333 1.55166666666667 1.51833333333333 0.0466666666666667 "apal_cf_gHS1_cl17_fr3_AH_2019-09-25" "bagnumber-1506" "apal_cf_gHS1_cl17_fr3_AH_2019-09-25" "3" "AH" "September" "Trip_4" "HS1_Cluster_17_3_cf" 100 "apal" "4_cf" "HS1" 17 4 NA "blue4" "greenyellow" "mediumpurple" "greenyellow" "lightskyblue" 25.220845 -80.2102483 17.8
"128" "25-Sep-19" "cf" 3.98024305555556 172.184027777778 -1.77560763888889 -0.615329861111111 28.9559751736111 2019 0.0666666666666667 0.0333333333333333 1.55166666666667 1.51833333333333 0.0466666666666667 "apal_cf_gHS1_cl17_fr4_AH_2019-09-25" "bagnumber-1507" "apal_cf_gHS1_cl17_fr4_AH_2019-09-25" "4" "AH" "September" "Trip_4" "HS1_Cluster_17_4_cf" 101 "apal" "4_cf" "HS1" 17 4 NA "blue4" "greenyellow" "mediumpurple" "greenyellow" "lightskyblue" 25.220845 -80.2102483 17.8
"129" "25-Sep-19" "cf" 3.98024305555556 172.184027777778 -1.77560763888889 -0.615329861111111 28.9559751736111 2019 0.0666666666666667 0.0333333333333333 1.55166666666667 1.51833333333333 0.0466666666666667 "apal_cf_gHS1_cl17_fr5_AH_2019-09-25" "bagnumber-1508" "apal_cf_gHS1_cl17_fr5_AH_2019-09-25" "5" "AH" "September" "Trip_4" "HS1_Cluster_17_5_cf" 102 "apal" "4_cf" "HS1" 17 4 NA "blue4" "greenyellow" "mediumpurple" "greenyellow" "lightskyblue" 25.220845 -80.2102483 17.8
"130" "25-Sep-19" "cf" 3.98024305555556 172.184027777778 -1.77560763888889 -0.615329861111111 28.9559751736111 2019 0.0666666666666667 0.0333333333333333 1.55166666666667 1.51833333333333 0.0466666666666667 "apal_cf_gHS1_cl15_fr3_AH_2019-09-25" "bagnumber-1510" "apal_cf_gHS1_cl15_fr3_AH_2019-09-25" "3" "AH" "September" "Trip_4" "HS1_Cluster_15_3_cf" 103 "apal" "4_cf" "HS1" 15 4 NA "blue4" "greenyellow" "mediumpurple" "greenyellow" "lightskyblue" 25.2208297 -80.2102237 17.6
"131" "25-Sep-19" "cf" 3.98024305555556 172.184027777778 -1.77560763888889 -0.615329861111111 28.9559751736111 2019 0.0666666666666667 0.0333333333333333 1.55166666666667 1.51833333333333 0.0466666666666667 "apal_cf_gHS1_cl15_fr4_AH_2019-09-25" "bagnumber-1511" "apal_cf_gHS1_cl15_fr4_AH_2019-09-25" "4" "AH" "September" "Trip_4" "HS1_Cluster_15_4_cf" 104 "apal" "4_cf" "HS1" 15 4 NA "blue4" "greenyellow" "mediumpurple" "greenyellow" "lightskyblue" 25.2208297 -80.2102237 17.6
"132" "25-Sep-19" "cf" 3.98024305555556 172.184027777778 -1.77560763888889 -0.615329861111111 28.9559751736111 2019 0.0666666666666667 0.0333333333333333 1.55166666666667 1.51833333333333 0.0466666666666667 "apal_cf_gHS1_cl15_fr5_AH_2019-09-25" "bagnumber-1512" "apal_cf_gHS1_cl15_fr5_AH_2019-09-25" "5" "AH" "September" "Trip_4" "HS1_Cluster_15_5_cf" 105 "apal" "4_cf" "HS1" 15 4 NA "blue4" "greenyellow" "mediumpurple" "greenyellow" "lightskyblue" 25.2208297 -80.2102237 17.6
"133" "25-Sep-19" "cf" 3.98024305555556 172.184027777778 -1.77560763888889 -0.615329861111111 28.9559751736111 2019 0.0666666666666667 0.0333333333333333 1.55166666666667 1.51833333333333 0.0466666666666667 "apal_cf_gCN2_cl11_fr3_AH_2019-09-25" "bagnumber-1513" "apal_cf_gCN2_cl11_fr3_AH_2019-09-25" "3" "AH" "September" "Trip_4" "CN2_Cluster_11_3_cf" 106 "apal" "4_cf" "CN2" 11 4 NA "blue4" "blue4" "blue4" "greenyellow" "lightskyblue" 25.2208448 -80.2102244 19.6
"134" "25-Sep-19" "cf" 3.98024305555556 172.184027777778 -1.77560763888889 -0.615329861111111 28.9559751736111 2019 0.0666666666666667 0.0333333333333333 1.55166666666667 1.51833333333333 0.0466666666666667 "apal_cf_gCN2_cl11_fr4_AH_2019-09-25" "bagnumber-1514" "apal_cf_gCN2_cl11_fr4_AH_2019-09-25" "4" "AH" "September" "Trip_4" "CN2_Cluster_11_4_cf" 107 "apal" "4_cf" "CN2" 11 4 NA "blue4" "blue4" "blue4" "greenyellow" "lightskyblue" 25.2208448 -80.2102244 19.6
"135" "25-Sep-19" "cf" 3.98024305555556 172.184027777778 -1.77560763888889 -0.615329861111111 28.9559751736111 2019 0.0666666666666667 0.0333333333333333 1.55166666666667 1.51833333333333 0.0466666666666667 "apal_cf_gCN2_cl3_fr3_AH_2019-09-25" "bagnumber-1515" "apal_cf_gCN2_cl3_fr3_AH_2019-09-25" "3" "AH" "September" "Trip_4" "CN2_Cluster_3_3_cf" 108 "apal" "4_cf" "CN2" 3 4 NA "blue4" "blue4" "blue4" "greenyellow" "lightskyblue" 25.22087 -80.2102176 20.6
"136" "25-Sep-19" "cf" 3.98024305555556 172.184027777778 -1.77560763888889 -0.615329861111111 28.9559751736111 2019 0.0666666666666667 0.0333333333333333 1.55166666666667 1.51833333333333 0.0466666666666667 "apal_cf_gCN2_cl3_fr4_AH_2019-09-25" "bagnumber-1516" "apal_cf_gCN2_cl3_fr4_AH_2019-09-25" "4" "AH" "September" "Trip_4" "CN2_Cluster_3_4_cf" 109 "apal" "4_cf" "CN2" 3 4 NA "blue4" "blue4" "blue4" "greenyellow" "lightskyblue" 25.22087 -80.2102176 20.6
"137" "25-Sep-19" "cf" 3.98024305555556 172.184027777778 -1.77560763888889 -0.615329861111111 28.9559751736111 2019 0.0666666666666667 0.0333333333333333 1.55166666666667 1.51833333333333 0.0466666666666667 "apal_cf_gCN2_cl3_fr5_AH_2019-09-25" "bagnumber-1517" "apal_cf_gCN2_cl3_fr5_AH_2019-09-25" "5" "AH" "September" "Trip_4" "CN2_Cluster_3_5_cf" 110 "apal" "4_cf" "CN2" 3 4 NA "blue4" "blue4" "blue4" "greenyellow" "lightskyblue" 25.22087 -80.2102176 20.6
"138" "25-Sep-19" "cf" 3.98024305555556 172.184027777778 -1.77560763888889 -0.615329861111111 28.9559751736111 2019 0.0666666666666667 0.0333333333333333 1.55166666666667 1.51833333333333 0.0466666666666667 "apal_cf_gCN2_cl6_fr3_AH_2019-09-25" "bagnumber-1518" "apal_cf_gCN2_cl6_fr3_AH_2019-09-25" "3" "AH" "September" "Trip_4" "CN2_Cluster_6_3_cf" 111 "apal" "4_cf" "CN2" 6 4 NA "blue4" "blue4" "blue4" "greenyellow" "lightskyblue" 25.2208498 -80.2102087 18.6
"139" "25-Sep-19" "cf" 3.98024305555556 172.184027777778 -1.77560763888889 -0.615329861111111 28.9559751736111 2019 0.0666666666666667 0.0333333333333333 1.55166666666667 1.51833333333333 0.0466666666666667 "apal_cf_gCN2_cl6_fr4_AH_2019-09-25" "bagnumber-1519" "apal_cf_gCN2_cl6_fr4_AH_2019-09-25" "4" "AH" "September" "Trip_4" "CN2_Cluster_6_4_cf" 112 "apal" "4_cf" "CN2" 6 4 NA "blue4" "blue4" "blue4" "greenyellow" "lightskyblue" 25.2208498 -80.2102087 18.6
"140" "25-Sep-19" "cf" 3.98024305555556 172.184027777778 -1.77560763888889 -0.615329861111111 28.9559751736111 2019 0.0666666666666667 0.0333333333333333 1.55166666666667 1.51833333333333 0.0466666666666667 "apal_cf_gCN2_cl6_fr5_AH_2019-09-25" "bagnumber-1520" "apal_cf_gCN2_cl6_fr5_AH_2019-09-25" "5" "AH" "September" "Trip_4" "CN2_Cluster_6_5_cf" 113 "apal" "4_cf" "CN2" 6 4 NA "blue4" "blue4" "blue4" "greenyellow" "lightskyblue" 25.2208498 -80.2102087 18.6
"141" "25-Sep-19" "cf" 3.98024305555556 172.184027777778 -1.77560763888889 -0.615329861111111 28.9559751736111 2019 0.0666666666666667 0.0333333333333333 1.55166666666667 1.51833333333333 0.0466666666666667 "apal_cf_gCN2_cl6_fr5_D_2019-09-25" "bagnumber-1581" "apal_cf_gCN2_cl6_fr5_D_2019-09-25" "5" "D" "September" "Trip_4" "CN2_Cluster_6_5_cf" 114 "apal" "4_cf" "CN2" 6 4 NA "blue4" "blue4" "blue4" "greenyellow" "lightskyblue" 25.2208498 -80.2102087 18.6
"142" "25-Sep-19" "ndr" 3.62112847222222 195.495607638889 -2.05958333333333 -0.619340277777778 28.4930706597222 2019 0.0333333333333333 0.0333333333333333 1.06 1.02833333333333 0.05 "apal_ndr_gHS1_cl63_fr3_AH_2019-09-25" "bagnumber-1585" "apal_ndr_gHS1_cl63_fr3_AH_2019-09-25" "3" "AH" "September" "Trip_4" "HS1_Cluster_63_3_ndr" 115 "apal" "4_ndr" "HS1" 63 4 NA "maroon2" "greenyellow" "olivedrab1" "greenyellow" "turquoise3" 25.1302969 -80.2938556 12.6
"143" "25-Sep-19" "ndr" 3.62112847222222 195.495607638889 -2.05958333333333 -0.619340277777778 28.4930706597222 2019 0.0333333333333333 0.0333333333333333 1.06 1.02833333333333 0.05 "apal_ndr_gHS1_cl63_fr4_AH_2019-09-25" "bagnumber-1586" "apal_ndr_gHS1_cl63_fr4_AH_2019-09-25" "4" "AH" "September" "Trip_4" "HS1_Cluster_63_4_ndr" 116 "apal" "4_ndr" "HS1" 63 4 NA "maroon2" "greenyellow" "olivedrab1" "greenyellow" "turquoise3" 25.1302969 -80.2938556 12.6
"144" "25-Sep-19" "ndr" 3.62112847222222 195.495607638889 -2.05958333333333 -0.619340277777778 28.4930706597222 2019 0.0333333333333333 0.0333333333333333 1.06 1.02833333333333 0.05 "apal_ndr_gHS1_cl63_fr5_AH_2019-09-25" "bagnumber-1587" "apal_ndr_gHS1_cl63_fr5_AH_2019-09-25" "5" "AH" "September" "Trip_4" "HS1_Cluster_63_5_ndr" 117 "apal" "4_ndr" "HS1" 63 4 NA "maroon2" "greenyellow" "olivedrab1" "greenyellow" "turquoise3" 25.1302969 -80.2938556 12.6
"145" "25-Sep-19" "ndr" 3.62112847222222 195.495607638889 -2.05958333333333 -0.619340277777778 28.4930706597222 2019 0.0333333333333333 0.0333333333333333 1.06 1.02833333333333 0.05 "apal_ndr_gCN2_cl57_fr3_AH_2019-09-25" "bagnumber-1594" "apal_ndr_gCN2_cl57_fr3_AH_2019-09-25" "3" "AH" "September" "Trip_4" "CN2_Cluster_57_3_ndr" 118 "apal" "4_ndr" "CN2" 57 4 NA "maroon2" "blue4" "greenyellow" "greenyellow" "turquoise3" 25.1303246 -80.2938481 10.7
"146" "25-Sep-19" "ndr" 3.62112847222222 195.495607638889 -2.05958333333333 -0.619340277777778 28.4930706597222 2019 0.0333333333333333 0.0333333333333333 1.06 1.02833333333333 0.05 "apal_ndr_gCN2_cl57_fr4_AH_2019-09-25" "bagnumber-1595" "apal_ndr_gCN2_cl57_fr4_AH_2019-09-25" "4" "AH" "September" "Trip_4" "CN2_Cluster_57_4_ndr" 119 "apal" "4_ndr" "CN2" 57 4 NA "maroon2" "blue4" "greenyellow" "greenyellow" "turquoise3" 25.1303246 -80.2938481 10.7
"147" "25-Sep-19" "ndr" 3.62112847222222 195.495607638889 -2.05958333333333 -0.619340277777778 28.4930706597222 2019 0.0333333333333333 0.0333333333333333 1.06 1.02833333333333 0.05 "apal_ndr_gCN2_cl57_fr5_AH_2019-09-25" "bagnumber-1596" "apal_ndr_gCN2_cl57_fr5_AH_2019-09-25" "5" "AH" "September" "Trip_4" "CN2_Cluster_57_5_ndr" 120 "apal" "4_ndr" "CN2" 57 4 NA "maroon2" "blue4" "greenyellow" "greenyellow" "turquoise3" 25.1303246 -80.2938481 10.7
